Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J0,USB,USB_C_Receptacle_HRO_TYPE-C-31-M-12,47.625,-74.9554,0.0,bottom
J1,qwiic,JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal,32.95475,-88.607,90.0,bottom
J2,SPI Connector,JST_SH_SM06B-SRSS-TB_1x06-1MP_P1.00mm_Horizontal,33.05,-108.8,90.0,bottom
K1,Keyswitch,SW_MX,38.89375,-80.9625,0.0,top
K2,Keyswitch,SW_MX,57.94375,-80.9625,0.0,top
K3,Keyswitch,SW_MX,76.99375,-80.9498,0.0,top
K4,Keyswitch,SW_MX,96.04375,-80.9625,0.0,top
K5,Keyswitch,SW_MX,115.09375,-80.9625,0.0,top
K6,Keyswitch,SW_MX,134.14375,-80.9625,0.0,top
K7,Keyswitch,SW_MX,153.19375,-80.9625,0.0,top
K8,Keyswitch,SW_MX,172.24375,-80.9625,0.0,top
K9,Keyswitch,SW_MX,191.29375,-80.9625,0.0,top
K10,Keyswitch,SW_MX,210.34375,-80.9625,0.0,top
K11,Keyswitch,SW_MX,229.39375,-80.9625,0.0,top
K12,Keyswitch,SW_MX,248.44375,-80.9625,0.0,top
K13,Keyswitch,SW_MX,267.49375,-80.9625,0.0,top
K14,Keyswitch,SW_MX,286.54375,-80.9625,0.0,top
K15,Keyswitch,SW_MX,305.59375,-80.9625,0.0,top
K16,Keyswitch,SW_MX,324.64375,-80.9625,0.0,top
K17,Keyswitch,SW_MX,38.89375,-100.0125,0.0,top
K18,Keyswitch,SW_MX,57.94375,-100.0125,0.0,top
K19,Keyswitch,SW_MX,76.99375,-100.0125,0.0,top
K20,Keyswitch,SW_MX,96.04375,-100.0125,0.0,top
K21,Keyswitch,SW_MX,115.09375,-100.0125,0.0,top
K22,Keyswitch,SW_MX,134.14375,-100.0125,0.0,top
K23,Keyswitch,SW_MX,153.19375,-100.0125,0.0,top
K24,Keyswitch,SW_MX,172.24375,-100.0125,0.0,top
K25,Keyswitch,SW_MX,191.29375,-100.0125,0.0,top
K26,Keyswitch,SW_MX,210.34375,-100.0125,0.0,top
K27,Keyswitch,SW_MX,229.39375,-100.0125,0.0,top
K28,Keyswitch,SW_MX,248.44375,-100.0125,0.0,top
K29,Keyswitch,SW_MX,267.49375,-100.0125,0.0,top
K30,Keyswitch,SW_MX,286.54375,-100.0125,0.0,top
K31,Keyswitch,SW_MX,305.59375,-100.0125,0.0,top
K32,Keyswitch,SW_MX,324.64375,-100.0125,0.0,top
K33,Keyswitch,SW_MX,38.89375,-119.0625,0.0,top
K34,Keyswitch,SW_MX,57.94375,-119.0625,0.0,top
K35,Keyswitch,SW_MX,76.99375,-119.0625,0.0,top
K36,Keyswitch,SW_MX,96.04375,-119.0625,0.0,top
K37,Keyswitch,SW_MX,115.09375,-119.0625,0.0,top
K38,Keyswitch,SW_MX,134.14375,-119.0625,0.0,top
K39,Keyswitch,SW_MX,153.19375,-119.0625,0.0,top
K40,Keyswitch,SW_MX,172.24375,-119.0625,0.0,top
K41,Keyswitch,SW_MX,191.29375,-119.0625,0.0,top
K42,Keyswitch,SW_MX,210.34375,-119.0625,0.0,top
K43,Keyswitch,SW_MX,229.39375,-119.0625,0.0,top
K44,Keyswitch,SW_MX,248.44375,-119.0625,0.0,top
K45,Keyswitch,SW_MX,267.49375,-119.0625,0.0,top
K46,Keyswitch,SW_MX,286.54375,-119.0625,0.0,top
K47,Keyswitch,SW_MX,305.59375,-119.0625,0.0,top
K48,Keyswitch,SW_MX,324.64375,-119.0625,0.0,top
K49,Keyswitch,SW_MX,38.89375,-138.1125,0.0,top
K50,Keyswitch,SW_MX,57.94375,-138.1125,0.0,top
K51,Keyswitch,SW_MX,76.99375,-138.1125,0.0,top
K52,Keyswitch,SW_MX,96.04375,-138.1125,0.0,top
K53,Keyswitch,SW_MX,115.09375,-138.1125,0.0,top
K54,Keyswitch,SW_MX,134.14375,-138.1125,0.0,top
K54.1,Keyswitch,SW_MX,143.66875,-138.1125,0.0,top
K55,Keyswitch,SW_MX,153.19375,-138.1125,0.0,top
K56,Keyswitch,SW_MX,172.24375,-138.1125,0.0,top
K57,Keyswitch,SW_MX,191.29375,-138.1125,0.0,top
K58,Keyswitch,SW_MX,210.34375,-138.1125,0.0,top
K58.1,Keyswitch,SW_MX,219.86875,-138.1125,0.0,top
K59,Keyswitch,SW_MX,229.39375,-138.1125,0.0,top
K60,Keyswitch,SW_MX,248.44375,-138.1125,0.0,top
K61,Keyswitch,SW_MX,267.49375,-138.1125,0.0,top
K62,Keyswitch,SW_MX,286.54375,-138.1125,0.0,top
K63,Keyswitch,SW_MX,305.59375,-138.1125,0.0,top
K64,Keyswitch,SW_MX,324.64375,-138.1125,0.0,top
LC1,100nF,Passive_0402_1005Metric,48.507475,-107.696,180.0,bottom
LC2,100nF,Passive_0402_1005Metric,57.016475,-107.696,180.0,bottom
LC3,100nF,Passive_0402_1005Metric,65.6197,-107.696,180.0,bottom
LC4,100nF,Passive_0402_1005Metric,74.222925,-107.696,180.0,bottom
LC5,100nF,Passive_0402_1005Metric,82.82615,-107.696,180.0,bottom
LC6,100nF,Passive_0402_1005Metric,91.429375,-107.696,180.0,bottom
LC7,100nF,Passive_0402_1005Metric,100.0326,-107.696,180.0,bottom
LC8,100nF,Passive_0402_1005Metric,108.635825,-107.696,180.0,bottom
LC9,100nF,Passive_0402_1005Metric,117.23905,-107.696,180.0,bottom
LC10,100nF,Passive_0402_1005Metric,125.842275,-107.696,180.0,bottom
LC11,100nF,Passive_0402_1005Metric,134.4455,-107.696,180.0,bottom
LC12,100nF,Passive_0402_1005Metric,143.048725,-107.696,180.0,bottom
LC13,100nF,Passive_0402_1005Metric,151.65195,-107.696,180.0,bottom
LC14,100nF,Passive_0402_1005Metric,160.255175,-107.696,180.0,bottom
LC15,100nF,Passive_0402_1005Metric,168.8584,-107.696,180.0,bottom
LC16,100nF,Passive_0402_1005Metric,177.461625,-107.696,180.0,bottom
LC17,100nF,Passive_0402_1005Metric,186.06485,-107.696,180.0,bottom
LC18,100nF,Passive_0402_1005Metric,194.668075,-107.696,180.0,bottom
LC19,100nF,Passive_0402_1005Metric,203.2713,-107.696,180.0,bottom
LC20,100nF,Passive_0402_1005Metric,211.874525,-107.696,180.0,bottom
LC21,100nF,Passive_0402_1005Metric,220.465475,-107.696,180.0,bottom
LC22,100nF,Passive_0402_1005Metric,229.080975,-107.696,180.0,bottom
LC23,100nF,Passive_0402_1005Metric,237.6842,-107.696,180.0,bottom
LC24,100nF,Passive_0402_1005Metric,246.287425,-107.696,180.0,bottom
LC25,100nF,Passive_0402_1005Metric,254.856275,-107.696,180.0,bottom
LC26,100nF,Passive_0402_1005Metric,263.493875,-107.696,180.0,bottom
LC27,100nF,Passive_0402_1005Metric,272.0971,-107.696,180.0,bottom
LC28,100nF,Passive_0402_1005Metric,280.700325,-107.696,180.0,bottom
LC29,100nF,Passive_0402_1005Metric,289.30355,-107.696,180.0,bottom
LC30,100nF,Passive_0402_1005Metric,297.8349,-107.696,180.0,bottom
LC31,100nF,Passive_0402_1005Metric,306.51,-107.696,180.0,bottom
LC32,100nF,Passive_0402_1005Metric,315.113225,-107.696,180.0,bottom
LD1,WS2812C,WS2812B_2020,48.41875,-109.5375,0.0,bottom
LD2,WS2812C,WS2812B_2020,57.021975,-109.5375,0.0,bottom
LD3,WS2812C,WS2812B_2020,65.6252,-109.5375,0.0,bottom
LD4,WS2812C,WS2812B_2020,74.228425,-109.5375,0.0,bottom
LD5,WS2812C,WS2812B_2020,82.83165,-109.5375,0.0,bottom
LD6,WS2812C,WS2812B_2020,91.434875,-109.5375,0.0,bottom
LD7,WS2812C,WS2812B_2020,100.0381,-109.5375,0.0,bottom
LD8,WS2812C,WS2812B_2020,108.641325,-109.5375,0.0,bottom
LD9,WS2812C,WS2812B_2020,117.24455,-109.5375,0.0,bottom
LD10,WS2812C,WS2812B_2020,125.847775,-109.5375,0.0,bottom
LD11,WS2812C,WS2812B_2020,134.451,-109.5375,0.0,bottom
LD12,WS2812C,WS2812B_2020,143.054225,-109.5375,0.0,bottom
LD13,WS2812C,WS2812B_2020,151.65745,-109.5375,0.0,bottom
LD14,WS2812C,WS2812B_2020,160.260675,-109.5375,0.0,bottom
LD15,WS2812C,WS2812B_2020,168.8639,-109.5375,0.0,bottom
LD16,WS2812C,WS2812B_2020,177.467125,-109.5375,0.0,bottom
LD17,WS2812C,WS2812B_2020,186.07035,-109.5375,0.0,bottom
LD18,WS2812C,WS2812B_2020,194.673575,-109.5375,0.0,bottom
LD19,WS2812C,WS2812B_2020,203.2768,-109.5375,0.0,bottom
LD20,WS2812C,WS2812B_2020,211.880025,-109.5375,0.0,bottom
LD21,WS2812C,WS2812B_2020,220.48325,-109.5375,0.0,bottom
LD22,WS2812C,WS2812B_2020,229.086475,-109.5375,0.0,bottom
LD23,WS2812C,WS2812B_2020,237.6897,-109.5375,0.0,bottom
LD24,WS2812C,WS2812B_2020,246.292925,-109.5375,0.0,bottom
LD25,WS2812C,WS2812B_2020,254.930525,-109.5375,0.0,bottom
LD26,WS2812C,WS2812B_2020,263.499375,-109.5375,0.0,bottom
LD27,WS2812C,WS2812B_2020,272.1026,-109.5375,0.0,bottom
LD28,WS2812C,WS2812B_2020,280.705825,-109.5375,0.0,bottom
LD29,WS2812C,WS2812B_2020,289.30905,-109.5375,0.0,bottom
LD30,WS2812C,WS2812B_2020,297.98415,-109.5375,0.0,bottom
LD31,WS2812C,WS2812B_2020,306.5155,-109.5375,0.0,bottom
LD32,WS2812C,WS2812B_2020,315.118725,-109.5375,0.0,bottom
RC1,5k1,Passive_0402_1005Metric,45.593,-81.28,-90.0,bottom
RC2,5k1,Passive_0402_1005Metric,50.292,-81.28,90.0,bottom
RD0,27.4,Passive_0402_1005Metric,85.09,-82.296,-90.0,bottom
RD1,27.4,Passive_0402_1005Metric,86.106,-82.296,-90.0,bottom
RF2,1k,Passive_0402_1005Metric,81.975,-73.914,90.0,bottom
RR1,1k,Passive_0402_1005Metric,102.108,-94.234,90.0,bottom
RX1,1k,Passive_0402_1005Metric,86.36,-96.266,180.0,bottom
S1,RESET,SW_SPST_SKQG_WithoutStem,105.5621,-96.8314,90.0,bottom
TX0,Transducer,Buzzer_CUI_CPT-9019S-SMT,86.868,-128.016,0.0,bottom
TX1,Transducer,Buzzer_CUI_CPT-9019S-SMT,50.292,-128.016,180.0,bottom
U0,RP2040,QFN-56-1EP_7x7mm_P0.4mm_EP5.6x5.6mm_ThermalVias,86.487,-90.4875,180.0,bottom
U1,LDO-3.3,SOT-23,48.133,-89.408,0.0,bottom
U2,USBLC6-2SC6,SOT-23-6,47.879,-82.423,90.0,bottom
U3,W25Q128JVS,WSON-8-1EP_6x5mm_P1.27mm_EP3.4x4.3mm,87.0,-76.9889,180.0,bottom
Y0,CSTCE12M0G55-R0,Resonator_SMD_Murata_CSTxExxV-3Pin_3.0x1.1mm,86.768,-98.479,180.0,bottom
