Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
LD4,WS2812C,WS2812C_2020,96.06875,-76.0875,0.0,top
LD5,WS2812C,WS2812C_2020,115.11875,-76.0875,0.0,top
LD6,WS2812C,WS2812C_2020,134.16875,-76.0875,0.0,top
LD7,WS2812C,WS2812C_2020,153.21875,-76.0875,0.0,top
LD8,WS2812C,WS2812C_2020,172.26875,-76.0875,0.0,top
LD9,WS2812C,WS2812C_2020,191.31875,-76.0875,0.0,top
LD10,WS2812C,WS2812C_2020,210.36875,-76.0875,0.0,top
LD11,WS2812C,WS2812C_2020,229.41875,-76.0875,0.0,top
LD12,WS2812C,WS2812C_2020,248.46875,-76.0875,0.0,top
LD13,WS2812C,WS2812C_2020,267.51875,-76.0875,0.0,top
LD14,WS2812C,WS2812C_2020,286.56875,-76.0875,0.0,top
LD15,WS2812C,WS2812C_2020,305.61875,-76.0875,0.0,top
LD16,WS2812C,WS2812C_2020,324.66875,-76.0875,0.0,top
LD17,WS2812C,WS2812C_2020,38.91875,-95.1375,180.0,top
LD18,WS2812C,WS2812C_2020,57.96875,-95.1375,180.0,top
LD19,WS2812C,WS2812C_2020,77.01875,-95.1375,180.0,top
LD20,WS2812C,WS2812C_2020,96.06875,-95.1375,180.0,top
LD21,WS2812C,WS2812C_2020,115.11875,-95.1375,180.0,top
LD22,WS2812C,WS2812C_2020,134.16875,-95.1375,180.0,top
LD23,WS2812C,WS2812C_2020,153.21875,-95.1375,180.0,top
LD24,WS2812C,WS2812C_2020,172.26875,-95.1375,180.0,top
LD25,WS2812C,WS2812C_2020,191.31875,-95.1375,180.0,top
LD26,WS2812C,WS2812C_2020,210.36875,-95.1375,180.0,top
LD27,WS2812C,WS2812C_2020,229.41875,-95.1375,180.0,top
LD28,WS2812C,WS2812C_2020,248.46875,-95.1375,180.0,top
LD29,WS2812C,WS2812C_2020,267.51875,-95.1375,180.0,top
LD30,WS2812C,WS2812C_2020,286.56875,-95.1375,180.0,top
LD31,WS2812C,WS2812C_2020,305.61875,-95.1375,180.0,top
LD32,WS2812C,WS2812C_2020,324.66875,-95.1375,180.0,top
LD33,WS2812C,WS2812C_2020,38.91875,-114.1875,0.0,top
LD34,WS2812C,WS2812C_2020,57.96875,-114.1875,0.0,top
LD35,WS2812C,WS2812C_2020,77.01875,-114.1875,0.0,top
LD36,WS2812C,WS2812C_2020,96.06875,-114.1875,0.0,top
LD37,WS2812C,WS2812C_2020,115.11875,-114.1875,0.0,top
LD38,WS2812C,WS2812C_2020,134.16875,-114.1875,0.0,top
LD39,WS2812C,WS2812C_2020,153.21875,-114.1875,0.0,top
LD40,WS2812C,WS2812C_2020,172.26875,-114.1875,0.0,top
LD41,WS2812C,WS2812C_2020,191.31875,-114.1875,0.0,top
LD42,WS2812C,WS2812C_2020,210.36875,-114.1875,0.0,top
LD43,WS2812C,WS2812C_2020,229.41875,-114.1875,0.0,top
LD44,WS2812C,WS2812C_2020,248.46875,-114.1875,0.0,top
LD45,WS2812C,WS2812C_2020,267.51875,-114.1875,0.0,top
LD46,WS2812C,WS2812C_2020,286.56875,-114.1875,0.0,top
LD47,WS2812C,WS2812C_2020,305.61875,-114.1875,0.0,top
LD48,WS2812C,WS2812C_2020,324.66875,-114.1875,0.0,top
LD49,WS2812C,WS2812C_2020,38.91875,-133.4375,180.0,top
LD50,WS2812C,WS2812C_2020,57.96875,-133.4375,180.0,top
LD51,WS2812C,WS2812C_2020,77.01875,-133.4375,180.0,top
LD52,WS2812C,WS2812C_2020,96.06875,-133.4375,180.0,top
LD53,WS2812C,WS2812C_2020,115.11875,-133.4375,180.0,top
LD54,WS2812C,WS2812C_2020,134.16875,-133.4375,180.0,top
LD55,WS2812C,WS2812C_2020,153.21875,-133.4375,180.0,top
LD56,WS2812C,WS2812C_2020,172.26875,-133.4375,180.0,top
LD57,WS2812C,WS2812C_2020,191.31875,-133.4375,180.0,top
LD58,WS2812C,WS2812C_2020,210.36875,-133.4375,180.0,top
LD59,WS2812C,WS2812C_2020,229.41875,-133.4375,180.0,top
LD60,WS2812C,WS2812C_2020,248.46875,-133.4375,180.0,top
LD61,WS2812C,WS2812C_2020,267.51875,-133.4375,180.0,top
LD62,WS2812C,WS2812C_2020,286.56875,-133.4375,180.0,top
LD63,WS2812C,WS2812C_2020,305.61875,-133.4375,180.0,top
LD64,WS2812C,WS2812C_2020,324.66875,-133.4375,180.0,top
LP1,10uH,L_Sunlord_SWPA4020S,48.46875,-97.0375,270.0,bottom
RC1,5k1,Passive_0402_1005Metric,46.11875,-80.3875,270.0,bottom
RC2,5k1,Passive_0402_1005Metric,50.61875,-80.4075,90.0,bottom
RD0,27.4,Passive_0402_1005Metric,84.26875,-81.6375,270.0,bottom
RD1,27.4,Passive_0402_1005Metric,85.26875,-81.6375,270.0,bottom
RF2,1k,Passive_0402_1005Metric,81.84375,-73.217,90.0,bottom
RP1,100K,Passive_0402_1005Metric,45.56875,-95.2375,90.0,bottom
RP2,22.1K,Passive_0402_1005Metric,45.56875,-93.2375,90.0,bottom
RR1,1k,Passive_0402_1005Metric,97.21465,-109.7401,90.0,bottom
RX1,1k,Passive_0402_1005Metric,86.36,-96.266,0.0,bottom
S1,RESET,SW_SPST_SKQG_WithoutStem,100.66875,-112.3375,90.0,bottom
TX0,Transducer,Buzzer_CUI_CPT-9019S-SMT,68.76875,-111.3375,0.0,bottom
TX1,Transducer,Buzzer_CUI_CPT-9019S-SMT,87.81875,-111.3375,180.0,bottom
U0,RP2040,QFN-56-1EP_7x7mm_P0.4mm_EP5.6x5.6mm_ThermalVias,86.487,-90.4875,0.0,bottom
U1,MT2492,SOT-23-6,48.46875,-91.8375,180.0,bottom
U2,USBLC6-2SC6,SOT-23-6,48.36875,-81.6375,90.0,bottom
U3,W25Q128JVS,WSON-8-1EP_6x5mm_P1.27mm_EP3.4x4.3mm,86.86875,-76.2919,0.0,bottom
Y0,CSTCE12M0G55-R0,Resonator_SMD_Murata_CSTxExxV-3Pin_3.0x1.1mm,86.768,-98.479,0.0,bottom
